order_id,user_id,order_date,revenue,plan_type,is_refund
O14205,14205,2024-01-22,44.1,Basic,0
O14209,14209,2024-01-02,89.1,Pro,0
O14212,14212,2024-01-13,89.1,Pro,0
O14233,14233,2024-01-10,44.1,Basic,0
O14244,14244,2024-01-06,89.1,Pro,0
O14247,14247,2024-01-18,99.0,Pro,0
O14255,14255,2024-01-20,299.0,Enterprise,0
O14258,14258,2024-01-14,99.0,Pro,1
O14259,14259,2024-01-05,299.0,Enterprise,0
O14260,14260,2024-01-15,299.0,Enterprise,0
O14262,14262,2024-01-15,269.1,Enterprise,0
O14271,14271,2024-01-07,89.1,Pro,0
O14293,14293,2024-01-21,49.0,Basic,0
O14294,14294,2024-01-18,299.0,Enterprise,0
O14298,14298,2024-01-10,49.0,Basic,0
O14301,14301,2024-01-20,269.1,Enterprise,0
O14311,14311,2024-01-10,99.0,Pro,0
O14324,14324,2024-01-05,89.1,Pro,0
O14336,14336,2024-01-22,269.1,Enterprise,0
O14338,14338,2024-01-13,99.0,Pro,0
O14341,14341,2024-01-16,89.1,Pro,0
O14346,14346,2024-01-20,99.0,Pro,0
O14347,14347,2024-01-21,89.1,Pro,0
O14353,14353,2024-01-21,99.0,Pro,1
O14360,14360,2024-01-16,99.0,Pro,0
O14383,14383,2024-01-21,99.0,Pro,0
O14402,14402,2024-01-22,44.1,Basic,0
O14413,14413,2024-01-05,89.1,Pro,0
O14419,14419,2024-01-07,89.1,Pro,0
O14421,14421,2024-01-07,49.0,Basic,0
O14422,14422,2024-01-10,49.0,Basic,0
O14437,14437,2024-01-14,89.1,Pro,0
O14443,14443,2024-01-11,49.0,Basic,0
O14455,14455,2024-01-08,99.0,Pro,0
O14459,14459,2024-01-09,44.1,Basic,0
O14468,14468,2024-01-23,89.1,Pro,0
O14469,14469,2024-01-13,269.1,Enterprise,0
O14477,14477,2024-01-17,99.0,Pro,0
O14479,14479,2024-01-15,89.1,Pro,0
O14481,14481,2024-01-18,299.0,Enterprise,0
O14484,14484,2024-01-05,44.1,Basic,0
O14499,14499,2024-01-09,44.1,Basic,0
O14504,14504,2024-01-13,299.0,Enterprise,0
O14506,14506,2024-01-17,49.0,Basic,0
O14508,14508,2024-01-23,99.0,Pro,0
O14511,14511,2024-01-16,49.0,Basic,0
O14526,14526,2024-01-15,299.0,Enterprise,0
O14533,14533,2024-01-13,269.1,Enterprise,0
O14541,14541,2024-01-06,299.0,Enterprise,0
O14560,14560,2024-01-16,44.1,Basic,0
O14567,14567,2024-01-18,89.1,Pro,0
O14568,14568,2024-01-22,44.1,Basic,0
O14572,14572,2024-01-13,89.1,Pro,0
O14575,14575,2024-01-20,269.1,Enterprise,0
O14576,14576,2024-01-04,89.1,Pro,0
O14579,14579,2024-01-19,49.0,Basic,0
O14599,14599,2024-01-13,99.0,Pro,0
O14611,14611,2024-01-08,89.1,Pro,0
O14634,14634,2024-01-16,269.1,Enterprise,0
O14637,14637,2024-01-11,49.0,Basic,0
O14645,14645,2024-01-07,44.1,Basic,0
O14648,14648,2024-01-15,44.1,Basic,0
O14651,14651,2024-01-23,89.1,Pro,0
O14664,14664,2024-01-21,44.1,Basic,0
O14673,14673,2024-01-13,49.0,Basic,0
O14684,14684,2024-01-22,99.0,Pro,0
O14696,14696,2024-01-09,299.0,Enterprise,0
O14698,14698,2024-01-06,49.0,Basic,1
O14707,14707,2024-01-12,89.1,Pro,0
O14710,14710,2024-01-14,269.1,Enterprise,0
O14714,14714,2024-01-23,269.1,Enterprise,0
O14723,14723,2024-01-06,44.1,Basic,0
O14729,14729,2024-01-18,89.1,Pro,0
O14735,14735,2024-01-15,49.0,Basic,0
O14741,14741,2024-01-14,89.1,Pro,0
O14744,14744,2024-01-09,44.1,Basic,0
O14746,14746,2024-01-22,299.0,Enterprise,0
O14747,14747,2024-01-14,49.0,Basic,0
O14750,14750,2024-01-15,269.1,Enterprise,0
O14752,14752,2024-01-19,299.0,Enterprise,0
O14758,14758,2024-01-18,49.0,Basic,0
O14765,14765,2024-01-19,49.0,Basic,0
O14773,14773,2024-01-14,99.0,Pro,0
O14774,14774,2024-01-02,269.1,Enterprise,0
O14779,14779,2024-01-12,44.1,Basic,0
O14785,14785,2024-01-18,269.1,Enterprise,0
O14788,14788,2024-01-11,49.0,Basic,0
O14800,14800,2024-01-26,44.1,Basic,0
O14805,14805,2024-01-24,89.1,Pro,0
O14809,14809,2024-01-15,89.1,Pro,0
O14810,14810,2024-01-06,89.1,Pro,0
O14813,14813,2024-01-13,44.1,Basic,0
O14827,14827,2024-01-05,269.1,Enterprise,0
O14849,14849,2024-01-17,99.0,Pro,0
O14853,14853,2024-01-09,89.1,Pro,0
O14859,14859,2024-01-14,49.0,Basic,0
O14864,14864,2024-01-25,44.1,Basic,0
O14866,14866,2024-01-22,44.1,Basic,1
O14868,14868,2024-01-13,99.0,Pro,0
O14884,14884,2024-01-06,44.1,Basic,0
O14895,14895,2024-01-09,89.1,Pro,0
O14901,14901,2024-01-19,89.1,Pro,0
O14918,14918,2024-01-10,44.1,Basic,0
O14926,14926,2024-01-13,44.1,Basic,0
O14927,14927,2024-01-05,49.0,Basic,0
O14933,14933,2024-01-16,44.1,Basic,0
O14948,14948,2024-01-25,99.0,Pro,0
O14956,14956,2024-01-12,44.1,Basic,0
O14972,14972,2024-01-14,99.0,Pro,0
O14974,14974,2024-01-07,89.1,Pro,0
O14977,14977,2024-01-19,299.0,Enterprise,0
O14981,14981,2024-01-20,99.0,Pro,0
O14984,14984,2024-01-19,49.0,Basic,0
O14987,14987,2024-01-19,89.1,Pro,0
O14993,14993,2024-01-07,49.0,Basic,0
O14995,14995,2024-01-13,49.0,Basic,0
O15009,15009,2024-01-23,269.1,Enterprise,0
O15011,15011,2024-01-05,49.0,Basic,0
O15014,15014,2024-01-08,299.0,Enterprise,0
O15017,15017,2024-01-19,44.1,Basic,0
O15025,15025,2024-01-07,49.0,Basic,0
O15029,15029,2024-01-05,269.1,Enterprise,0
O15031,15031,2024-01-06,44.1,Basic,0
O15032,15032,2024-01-14,89.1,Pro,0
O15040,15040,2024-01-13,299.0,Enterprise,0
O15042,15042,2024-01-05,89.1,Pro,0
O15057,15057,2024-01-04,299.0,Enterprise,0
O15058,15058,2024-01-16,44.1,Basic,0
O15060,15060,2024-01-11,89.1,Pro,0
O15063,15063,2024-01-08,89.1,Pro,0
O15067,15067,2024-01-10,269.1,Enterprise,0
O15072,15072,2024-01-07,49.0,Basic,0
O15083,15083,2024-01-09,299.0,Enterprise,0
O15087,15087,2024-01-16,44.1,Basic,0
O15101,15101,2024-01-25,269.1,Enterprise,0
O15106,15106,2024-01-20,49.0,Basic,0
O15107,15107,2024-01-22,99.0,Pro,0
O15108,15108,2024-01-21,89.1,Pro,0
O15109,15109,2024-01-11,99.0,Pro,0
O15112,15112,2024-01-09,99.0,Pro,0
O15113,15113,2024-01-11,269.1,Enterprise,0
O15114,15114,2024-01-18,299.0,Enterprise,0
O15127,15127,2024-01-11,49.0,Basic,0
O15129,15129,2024-01-08,89.1,Pro,0
O15136,15136,2024-01-07,44.1,Basic,0
O15137,15137,2024-01-08,89.1,Pro,0
O15146,15146,2024-01-11,89.1,Pro,0
O15147,15147,2024-01-18,44.1,Basic,0
O15163,15163,2024-01-19,269.1,Enterprise,0
O15166,15166,2024-01-11,49.0,Basic,0
O15175,15175,2024-01-13,44.1,Basic,0
O15179,15179,2024-01-11,44.1,Basic,0
O15183,15183,2024-01-08,89.1,Pro,0
O15193,15193,2024-01-09,299.0,Enterprise,0
O15197,15197,2024-01-15,44.1,Basic,0
O15201,15201,2024-01-13,44.1,Basic,0
O15218,15218,2024-01-23,44.1,Basic,0
O15221,15221,2024-01-05,99.0,Pro,0
O15222,15222,2024-01-17,49.0,Basic,0
O15232,15232,2024-01-13,49.0,Basic,0
O15239,15239,2024-01-15,269.1,Enterprise,0
O15244,15244,2024-01-17,49.0,Basic,0
O15245,15245,2024-01-09,89.1,Pro,0
O15254,15254,2024-01-18,99.0,Pro,0
O15255,15255,2024-01-22,299.0,Enterprise,0
O15267,15267,2024-01-16,89.1,Pro,0
O15270,15270,2024-01-26,49.0,Basic,0
O15273,15273,2024-01-11,49.0,Basic,0
O15280,15280,2024-01-18,89.1,Pro,0
O15281,15281,2024-01-10,44.1,Basic,0
O15282,15282,2024-01-07,299.0,Enterprise,0
O15283,15283,2024-01-20,44.1,Basic,0
O15284,15284,2024-01-21,44.1,Basic,0
O15285,15285,2024-01-23,269.1,Enterprise,0
O15292,15292,2024-01-07,89.1,Pro,0
O15296,15296,2024-01-22,299.0,Enterprise,0
O15301,15301,2024-01-09,49.0,Basic,0
O15307,15307,2024-01-14,269.1,Enterprise,0
O15310,15310,2024-01-06,269.1,Enterprise,0
O15315,15315,2024-01-20,299.0,Enterprise,0
O15320,15320,2024-01-21,269.1,Enterprise,0
O15324,15324,2024-01-18,269.1,Enterprise,0
O15335,15335,2024-01-09,99.0,Pro,0
O15346,15346,2024-01-10,44.1,Basic,0
O15365,15365,2024-01-06,99.0,Pro,0
O15370,15370,2024-01-16,44.1,Basic,0
O15371,15371,2024-01-09,49.0,Basic,0
O15387,15387,2024-01-13,99.0,Pro,0
O15394,15394,2024-01-15,49.0,Basic,0
O15397,15397,2024-01-09,299.0,Enterprise,0
O15398,15398,2024-01-13,99.0,Pro,0
O15403,15403,2024-01-10,89.1,Pro,0
O15405,15405,2024-01-07,99.0,Pro,0
O15407,15407,2024-01-11,49.0,Basic,1
O15413,15413,2024-01-04,89.1,Pro,0
O15416,15416,2024-01-17,49.0,Basic,0
O15441,15441,2024-01-08,299.0,Enterprise,0
O15445,15445,2024-01-16,299.0,Enterprise,0
O15447,15447,2024-01-23,269.1,Enterprise,0
O15465,15465,2024-01-09,49.0,Basic,0
O15472,15472,2024-01-15,44.1,Basic,0
O15475,15475,2024-01-10,99.0,Pro,0
O15476,15476,2024-01-05,269.1,Enterprise,0
O15481,15481,2024-01-13,49.0,Basic,0
O15482,15482,2024-01-10,89.1,Pro,1
O15484,15484,2024-01-06,89.1,Pro,0
O15492,15492,2024-01-11,299.0,Enterprise,0
O15512,15512,2024-01-20,269.1,Enterprise,0
O15514,15514,2024-01-17,44.1,Basic,0
O15516,15516,2024-01-20,99.0,Pro,0
O15517,15517,2024-01-23,44.1,Basic,0
O15518,15518,2024-01-16,49.0,Basic,0
O15522,15522,2024-01-15,269.1,Enterprise,0
O15540,15540,2024-01-18,269.1,Enterprise,0
O15546,15546,2024-01-20,299.0,Enterprise,0
O15551,15551,2024-01-10,269.1,Enterprise,0
O15565,15565,2024-01-11,89.1,Pro,0
O15578,15578,2024-01-20,89.1,Pro,0
O15581,15581,2024-01-03,99.0,Pro,0
O15584,15584,2024-01-09,89.1,Pro,0
O15612,15612,2024-01-09,99.0,Pro,0
O15614,15614,2024-01-15,89.1,Pro,0
O15619,15619,2024-01-11,269.1,Enterprise,0
O15635,15635,2024-01-21,89.1,Pro,1
O15647,15647,2024-01-10,269.1,Enterprise,0
O15650,15650,2024-01-15,49.0,Basic,0
O15654,15654,2024-01-21,89.1,Pro,0
O15661,15661,2024-01-13,299.0,Enterprise,0
O15665,15665,2024-01-16,99.0,Pro,0
O15666,15666,2024-01-21,299.0,Enterprise,0
O15690,15690,2024-01-12,44.1,Basic,0
O15692,15692,2024-01-24,299.0,Enterprise,1
O15702,15702,2024-01-18,49.0,Basic,0
O15708,15708,2024-01-14,269.1,Enterprise,0
O15717,15717,2024-01-04,44.1,Basic,0
O15719,15719,2024-01-08,49.0,Basic,0
O15723,15723,2024-01-15,99.0,Pro,0
O15726,15726,2024-01-08,299.0,Enterprise,0
O15737,15737,2024-01-17,49.0,Basic,0
O15753,15753,2024-01-04,99.0,Pro,0
O15754,15754,2024-01-07,89.1,Pro,0
O15770,15770,2024-01-08,44.1,Basic,0
O15777,15777,2024-01-08,269.1,Enterprise,1
O15778,15778,2024-01-12,269.1,Enterprise,0
O15789,15789,2024-01-17,99.0,Pro,0
O15794,15794,2024-01-19,89.1,Pro,0
O15806,15806,2024-01-25,99.0,Pro,0
O15808,15808,2024-01-08,49.0,Basic,1
O15809,15809,2024-01-19,44.1,Basic,0
O15819,15819,2024-01-13,299.0,Enterprise,0
O15827,15827,2024-01-13,89.1,Pro,0
O15834,15834,2024-01-11,299.0,Enterprise,0
O15837,15837,2024-01-09,49.0,Basic,0
O15839,15839,2024-01-12,269.1,Enterprise,0
O15845,15845,2024-01-23,44.1,Basic,0
O15877,15877,2024-01-14,269.1,Enterprise,0
O15878,15878,2024-01-17,89.1,Pro,0
O15880,15880,2024-01-12,49.0,Basic,0
O15887,15887,2024-01-20,44.1,Basic,0
O15892,15892,2024-01-09,299.0,Enterprise,0
O15895,15895,2024-01-13,49.0,Basic,0
O15900,15900,2024-01-12,269.1,Enterprise,0
O15903,15903,2024-01-14,44.1,Basic,0
O15910,15910,2024-01-16,89.1,Pro,0
O15911,15911,2024-01-10,299.0,Enterprise,0
O15912,15912,2024-01-20,299.0,Enterprise,0
O15914,15914,2024-01-07,44.1,Basic,0
O15916,15916,2024-01-18,99.0,Pro,0
O15919,15919,2024-01-12,44.1,Basic,0
O15921,15921,2024-01-14,49.0,Basic,0
O15924,15924,2024-01-15,49.0,Basic,0
O15934,15934,2024-01-11,44.1,Basic,0
O15944,15944,2024-01-06,44.1,Basic,0
O15952,15952,2024-01-11,89.1,Pro,0
O15955,15955,2024-01-18,89.1,Pro,0
O15961,15961,2024-01-11,299.0,Enterprise,0
O15978,15978,2024-01-16,49.0,Basic,0
O15979,15979,2024-01-17,269.1,Enterprise,0
O15981,15981,2024-01-21,89.1,Pro,0
O15987,15987,2024-01-14,269.1,Enterprise,0
O15988,15988,2024-01-06,99.0,Pro,0
O15996,15996,2024-01-18,299.0,Enterprise,0
O16003,16003,2024-01-07,89.1,Pro,0
O16004,16004,2024-01-23,89.1,Pro,0
O16019,16019,2024-01-08,89.1,Pro,0
O16020,16020,2024-01-08,299.0,Enterprise,0
O16022,16022,2024-01-09,269.1,Enterprise,0
O16028,16028,2024-01-08,49.0,Basic,0
O16032,16032,2024-01-15,89.1,Pro,0
O16052,16052,2024-01-21,269.1,Enterprise,0
O16053,16053,2024-01-13,99.0,Pro,0
O16065,16065,2024-01-18,299.0,Enterprise,0
O16069,16069,2024-01-11,89.1,Pro,0
O16073,16073,2024-01-15,44.1,Basic,0
O16081,16081,2024-01-21,89.1,Pro,0
O16084,16084,2024-01-07,49.0,Basic,0
O16086,16086,2024-01-12,44.1,Basic,0
O16092,16092,2024-01-17,49.0,Basic,0
O16099,16099,2024-01-07,299.0,Enterprise,0
O16117,16117,2024-01-03,99.0,Pro,0
O16120,16120,2024-01-23,99.0,Pro,0
O16124,16124,2024-01-20,44.1,Basic,0
O16127,16127,2024-01-24,89.1,Pro,0
O16146,16146,2024-01-16,89.1,Pro,0
O16153,16153,2024-01-12,269.1,Enterprise,0
O16168,16168,2024-01-20,299.0,Enterprise,0
O16178,16178,2024-01-16,299.0,Enterprise,0
O16189,16189,2024-01-15,299.0,Enterprise,0
O16192,16192,2024-01-14,49.0,Basic,0
O16201,16201,2024-01-06,269.1,Enterprise,0
O16203,16203,2024-01-22,99.0,Pro,0
O16204,16204,2024-01-09,49.0,Basic,0
O16216,16216,2024-01-19,44.1,Basic,0
O16223,16223,2024-01-18,99.0,Pro,1
O16240,16240,2024-01-18,49.0,Basic,0
O16247,16247,2024-01-08,49.0,Basic,0
O16251,16251,2024-01-13,99.0,Pro,0
O16259,16259,2024-01-16,89.1,Pro,0
O16261,16261,2024-01-11,49.0,Basic,0
O16267,16267,2024-01-05,49.0,Basic,0
O16273,16273,2024-01-10,89.1,Pro,0
O16280,16280,2024-01-21,99.0,Pro,0
O16282,16282,2024-01-16,99.0,Pro,0
O16286,16286,2024-01-23,269.1,Enterprise,0
O16297,16297,2024-01-04,44.1,Basic,0
O16307,16307,2024-01-20,99.0,Pro,0
O16308,16308,2024-01-21,269.1,Enterprise,0
O16323,16323,2024-01-11,269.1,Enterprise,0
O16326,16326,2024-01-13,269.1,Enterprise,0
O16334,16334,2024-01-25,299.0,Enterprise,1
O16343,16343,2024-01-17,44.1,Basic,0
O16348,16348,2024-01-16,299.0,Enterprise,0
O16350,16350,2024-01-07,269.1,Enterprise,0
O16351,16351,2024-01-09,299.0,Enterprise,0
O16356,16356,2024-01-14,99.0,Pro,0
O16361,16361,2024-01-10,269.1,Enterprise,0
O16376,16376,2024-01-06,44.1,Basic,0
O16377,16377,2024-01-07,49.0,Basic,0
O16383,16383,2024-01-06,99.0,Pro,0
O16385,16385,2024-01-21,44.1,Basic,0
O16389,16389,2024-01-17,99.0,Pro,0
O16393,16393,2024-01-06,269.1,Enterprise,0
O16394,16394,2024-01-24,99.0,Pro,0
O16395,16395,2024-01-18,44.1,Basic,0
O16399,16399,2024-01-06,89.1,Pro,0
O16401,16401,2024-01-16,269.1,Enterprise,0
O16407,16407,2024-01-15,99.0,Pro,0
O16424,16424,2024-01-26,89.1,Pro,0
O16428,16428,2024-01-17,44.1,Basic,0
O16437,16437,2024-01-10,99.0,Pro,0
O16439,16439,2024-01-06,99.0,Pro,0
O16442,16442,2024-01-20,99.0,Pro,0
O16447,16447,2024-01-20,44.1,Basic,0
O16450,16450,2024-01-05,99.0,Pro,0
O16457,16457,2024-01-10,89.1,Pro,0
O16458,16458,2024-01-08,44.1,Basic,1
O16459,16459,2024-01-06,89.1,Pro,0
O16468,16468,2024-01-16,99.0,Pro,0
O16472,16472,2024-01-09,44.1,Basic,0
O16476,16476,2024-01-23,49.0,Basic,0
O16500,16500,2024-01-07,299.0,Enterprise,0
O16517,16517,2024-01-13,269.1,Enterprise,0
O16524,16524,2024-01-08,44.1,Basic,0
O16550,16550,2024-01-24,269.1,Enterprise,0
O16559,16559,2024-01-16,269.1,Enterprise,0
O16567,16567,2024-01-22,49.0,Basic,0
O16580,16580,2024-01-22,89.1,Pro,0
O16594,16594,2024-01-14,44.1,Basic,0
O16596,16596,2024-01-13,299.0,Enterprise,0
O16598,16598,2024-01-05,299.0,Enterprise,0
O16600,16600,2024-01-05,299.0,Enterprise,0
O16602,16602,2024-01-15,99.0,Pro,0
O16608,16608,2024-01-18,44.1,Basic,0
O16612,16612,2024-01-18,44.1,Basic,0
O16617,16617,2024-01-17,49.0,Basic,0
O16637,16637,2024-01-11,269.1,Enterprise,0
O16639,16639,2024-01-21,89.1,Pro,0
O16640,16640,2024-01-15,89.1,Pro,0
O16644,16644,2024-01-07,269.1,Enterprise,0
O16649,16649,2024-01-22,44.1,Basic,0
O16658,16658,2024-01-12,99.0,Pro,0
O16668,16668,2024-01-08,99.0,Pro,0
O16673,16673,2024-01-08,299.0,Enterprise,0
O16681,16681,2024-01-06,89.1,Pro,0
O16684,16684,2024-01-16,269.1,Enterprise,0
O16686,16686,2024-01-06,89.1,Pro,0
O16695,16695,2024-01-22,49.0,Basic,0
O16697,16697,2024-01-08,44.1,Basic,0
O16701,16701,2024-01-15,44.1,Basic,0
O16707,16707,2024-01-09,49.0,Basic,0
O16708,16708,2024-01-17,89.1,Pro,0
O16709,16709,2024-01-20,99.0,Pro,1
O16711,16711,2024-01-18,44.1,Basic,0
O16720,16720,2024-01-09,99.0,Pro,0
O16736,16736,2024-01-15,89.1,Pro,0
O16739,16739,2024-01-11,44.1,Basic,0
O16748,16748,2024-01-09,299.0,Enterprise,0
O16778,16778,2024-01-22,269.1,Enterprise,0
O16785,16785,2024-01-04,299.0,Enterprise,0
O16788,16788,2024-01-13,89.1,Pro,0
O16793,16793,2024-01-15,89.1,Pro,0
O16797,16797,2024-01-08,269.1,Enterprise,0
O16806,16806,2024-01-04,49.0,Basic,0
O16808,16808,2024-01-04,99.0,Pro,0
O16817,16817,2024-01-15,89.1,Pro,0
O16826,16826,2024-01-09,49.0,Basic,0
O16830,16830,2024-01-12,99.0,Pro,0
O16839,16839,2024-01-11,44.1,Basic,0
O16854,16854,2024-01-08,269.1,Enterprise,0
O16858,16858,2024-01-17,89.1,Pro,0
O16859,16859,2024-01-10,49.0,Basic,0
O16862,16862,2024-01-18,269.1,Enterprise,0
O16877,16877,2024-01-20,269.1,Enterprise,0
O16883,16883,2024-01-10,299.0,Enterprise,0
O16890,16890,2024-01-13,89.1,Pro,0
O16894,16894,2024-01-07,89.1,Pro,0
O16901,16901,2024-01-21,89.1,Pro,0
O16911,16911,2024-01-06,269.1,Enterprise,0
O16912,16912,2024-01-17,89.1,Pro,0
O16913,16913,2024-01-09,44.1,Basic,0
O16916,16916,2024-01-21,49.0,Basic,0
O16927,16927,2024-01-12,89.1,Pro,0
O16940,16940,2024-01-23,299.0,Enterprise,0
O16941,16941,2024-01-15,89.1,Pro,0
O16943,16943,2024-01-09,89.1,Pro,0
O16946,16946,2024-01-05,269.1,Enterprise,0
O16950,16950,2024-01-18,269.1,Enterprise,0
O16951,16951,2024-01-10,299.0,Enterprise,0
O16962,16962,2024-01-05,269.1,Enterprise,0
O16969,16969,2024-01-15,89.1,Pro,0
O16981,16981,2024-01-12,269.1,Enterprise,0
O16996,16996,2024-01-22,44.1,Basic,0
O17006,17006,2024-01-22,89.1,Pro,1
O17015,17015,2024-01-11,89.1,Pro,0
O17018,17018,2024-01-04,269.1,Enterprise,0
O17020,17020,2024-01-09,299.0,Enterprise,0
O17023,17023,2024-01-11,44.1,Basic,0
O17028,17028,2024-01-11,269.1,Enterprise,0
O17036,17036,2024-01-20,44.1,Basic,0
O17049,17049,2024-01-12,99.0,Pro,0
O17054,17054,2024-01-20,44.1,Basic,1
O17058,17058,2024-01-10,299.0,Enterprise,0
O17061,17061,2024-01-10,99.0,Pro,0
O17075,17075,2024-01-06,269.1,Enterprise,0
O17078,17078,2024-01-13,89.1,Pro,0
O17079,17079,2024-01-14,89.1,Pro,0
O17080,17080,2024-01-19,89.1,Pro,0
O17081,17081,2024-01-09,49.0,Basic,0
O17090,17090,2024-01-04,49.0,Basic,0
O17091,17091,2024-01-18,99.0,Pro,0
O17099,17099,2024-01-15,49.0,Basic,0
O17100,17100,2024-01-04,99.0,Pro,0
O17105,17105,2024-01-11,89.1,Pro,0
O17107,17107,2024-01-06,99.0,Pro,0
O17110,17110,2024-01-22,49.0,Basic,0
O17113,17113,2024-01-05,89.1,Pro,0
O17117,17117,2024-01-23,269.1,Enterprise,0
O17119,17119,2024-01-22,299.0,Enterprise,0
O17121,17121,2024-01-23,99.0,Pro,0
O17124,17124,2024-01-06,89.1,Pro,0
O17125,17125,2024-01-25,299.0,Enterprise,0
O17132,17132,2024-01-20,49.0,Basic,0
O17137,17137,2024-01-23,299.0,Enterprise,0
O17145,17145,2024-01-15,99.0,Pro,0
O17147,17147,2024-01-10,89.1,Pro,0
O17154,17154,2024-01-07,99.0,Pro,0
O17160,17160,2024-01-20,49.0,Basic,0
O17162,17162,2024-01-04,89.1,Pro,0
O17176,17176,2024-01-14,89.1,Pro,0
O17177,17177,2024-01-20,49.0,Basic,0
O17182,17182,2024-01-20,99.0,Pro,0
O17193,17193,2024-01-18,89.1,Pro,0
O17196,17196,2024-01-06,49.0,Basic,0
O17197,17197,2024-01-02,269.1,Enterprise,0
O17199,17199,2024-01-11,44.1,Basic,0
O17201,17201,2024-01-07,269.1,Enterprise,0
O17224,17224,2024-01-08,89.1,Pro,0
O17229,17229,2024-01-17,89.1,Pro,0
O17230,17230,2024-01-11,44.1,Basic,0
O17232,17232,2024-01-05,44.1,Basic,0
O17233,17233,2024-01-15,49.0,Basic,0
O17249,17249,2024-01-11,269.1,Enterprise,0
O17264,17264,2024-01-20,89.1,Pro,0
O17266,17266,2024-01-03,99.0,Pro,0
O17273,17273,2024-01-14,89.1,Pro,0
O17280,17280,2024-01-24,49.0,Basic,0
O17281,17281,2024-01-14,89.1,Pro,0
O17288,17288,2024-01-06,44.1,Basic,0
O17291,17291,2024-01-12,269.1,Enterprise,0
O17292,17292,2024-01-14,299.0,Enterprise,0
O17293,17293,2024-01-20,49.0,Basic,0
O17294,17294,2024-01-17,44.1,Basic,0
O17297,17297,2024-01-08,299.0,Enterprise,0
O17309,17309,2024-01-10,49.0,Basic,1
O17311,17311,2024-01-07,269.1,Enterprise,0
O17326,17326,2024-01-16,89.1,Pro,0
O17331,17331,2024-01-21,49.0,Basic,0
O17335,17335,2024-01-18,99.0,Pro,0
O17336,17336,2024-01-20,99.0,Pro,0
O17352,17352,2024-01-13,89.1,Pro,0
O17358,17358,2024-01-09,299.0,Enterprise,0
O17367,17367,2024-01-15,49.0,Basic,1
O17373,17373,2024-01-19,89.1,Pro,0
O17375,17375,2024-01-15,89.1,Pro,0
O17376,17376,2024-01-05,299.0,Enterprise,0
O17384,17384,2024-01-23,89.1,Pro,0
O17396,17396,2024-01-23,89.1,Pro,0
O17399,17399,2024-01-22,49.0,Basic,0
O17408,17408,2024-01-15,49.0,Basic,0
O17411,17411,2024-01-19,269.1,Enterprise,0
O17414,17414,2024-01-13,44.1,Basic,0
O17422,17422,2024-01-17,269.1,Enterprise,0
O17443,17443,2024-01-11,99.0,Pro,0
O17445,17445,2024-01-24,49.0,Basic,0
O17451,17451,2024-01-21,44.1,Basic,0
O17458,17458,2024-01-19,269.1,Enterprise,0
O17480,17480,2024-01-11,44.1,Basic,0
O17490,17490,2024-01-05,89.1,Pro,0
O17492,17492,2024-01-24,49.0,Basic,0
O17501,17501,2024-01-15,44.1,Basic,0
O17509,17509,2024-01-02,44.1,Basic,0
O17512,17512,2024-01-12,269.1,Enterprise,0
O17513,17513,2024-01-11,89.1,Pro,0
O17524,17524,2024-01-11,99.0,Pro,0
O17531,17531,2024-01-15,89.1,Pro,0
O17532,17532,2024-01-11,299.0,Enterprise,0
O17536,17536,2024-01-13,44.1,Basic,0
O17537,17537,2024-01-12,269.1,Enterprise,0
O17542,17542,2024-01-17,44.1,Basic,0
O17556,17556,2024-01-14,299.0,Enterprise,0
O17566,17566,2024-01-19,89.1,Pro,0
O17572,17572,2024-01-03,49.0,Basic,0
O17578,17578,2024-01-05,89.1,Pro,0
O17583,17583,2024-01-17,99.0,Pro,0
O17584,17584,2024-01-11,99.0,Pro,0
O17593,17593,2024-01-10,89.1,Pro,0
O17605,17605,2024-01-07,49.0,Basic,0
O17608,17608,2024-01-07,99.0,Pro,0
O17612,17612,2024-01-18,99.0,Pro,0
O17620,17620,2024-01-09,49.0,Basic,0
O17634,17634,2024-01-14,99.0,Pro,0
O17637,17637,2024-01-14,89.1,Pro,0
O17639,17639,2024-01-21,49.0,Basic,0
O17643,17643,2024-01-06,49.0,Basic,0
O17644,17644,2024-01-15,49.0,Basic,0
O17648,17648,2024-01-09,99.0,Pro,0
O17662,17662,2024-01-20,299.0,Enterprise,0
O17667,17667,2024-01-20,89.1,Pro,0
O17682,17682,2024-01-19,49.0,Basic,0
O17690,17690,2024-01-21,89.1,Pro,0
O17704,17704,2024-01-09,299.0,Enterprise,0
O17709,17709,2024-01-21,44.1,Basic,0
O17718,17718,2024-01-07,89.1,Pro,0
O17728,17728,2024-01-16,89.1,Pro,1
O17736,17736,2024-01-15,299.0,Enterprise,0
O17738,17738,2024-01-23,49.0,Basic,0
O17739,17739,2024-01-25,299.0,Enterprise,0
O17749,17749,2024-01-04,49.0,Basic,0
O17752,17752,2024-01-15,49.0,Basic,0
O17753,17753,2024-01-06,299.0,Enterprise,1
O17757,17757,2024-01-20,49.0,Basic,0
O17759,17759,2024-01-19,89.1,Pro,0
O17760,17760,2024-01-22,89.1,Pro,0
O17768,17768,2024-01-06,89.1,Pro,0
O17770,17770,2024-01-11,44.1,Basic,0
O17771,17771,2024-01-21,299.0,Enterprise,0
O17775,17775,2024-01-12,49.0,Basic,0
O17776,17776,2024-01-19,299.0,Enterprise,0
O17781,17781,2024-01-09,269.1,Enterprise,0
